hs1	62000000	62100000	0.5498
hs1	62100000	62200000	0.5548
hs1	62200000	62300000	0.5445
hs1	62300000	62400000	0.5466
hs1	62400000	62500000	0.4380
hs1	62500000	62600000	0.5280
hs1	62600000	62700000	0.4143
hs1	62700000	62800000	0.5869
hs1	62800000	62900000	0.5646
hs1	62900000	63000000	0.5218
hs1	63000000	63100000	0.5515
hs1	63100000	63200000	0.5513
hs1	63200000	63300000	0.5360
hs1	63300000	63400000	0.5430
hs1	63400000	63500000	0.5637
hs1	63500000	63600000	0.5771
hs1	63600000	63700000	0.5237
hs1	63700000	63800000	0.5325
hs1	63800000	63900000	0.5250
hs1	63900000	64000000	0.5445
hs1	64000000	64100000	0.5489
hs1	64100000	64200000	0.5400
hs1	64200000	64300000	0.5519
hs1	64300000	64400000	0.5237
hs1	64400000	64500000	0.5571
hs1	64500000	64600000	0.5164
hs1	64600000	64700000	0.5927
hs1	64700000	64800000	0.5657
hs1	64800000	64900000	0.5190
hs1	64900000	65000000	0.5504
hs1	65000000	65100000	0.5517
hs1	65100000	65200000	0.5478
hs1	65200000	65300000	0.5260
hs1	65300000	65400000	0.5841
hs1	65400000	65500000	0.5532
hs1	65500000	65600000	0.5164
hs1	65600000	65700000	0.5498
hs1	65700000	65800000	0.5730
hs1	65800000	65900000	0.5514
hs1	65900000	66000000	0.5798
hs1	66000000	66100000	0.5849
hs1	66100000	66200000	0.5382
hs1	66200000	66300000	0.5561
hs1	66300000	66400000	0.5545
hs1	66400000	66500000	0.4981
hs1	66500000	66600000	0.5509
hs1	66600000	66700000	0.5688
hs1	66700000	66800000	0.5634
hs1	66800000	66900000	0.5340
hs1	66900000	67000000	0.5986
hs1	67000000	67100000	0.5703
hs1	67100000	67200000	0.5563
hs1	67200000	67300000	0.5752
hs1	67300000	67400000	0.5442
hs1	67400000	67500000	0.5398
hs1	67500000	67600000	0.5195
hs1	67600000	67700000	0.4976
hs1	67700000	67800000	0.4364
hs1	67800000	67900000	0.5664
hs1	67900000	68000000	0.5505
hs1	68000000	68100000	0.3833
hs1	68100000	68200000	0.5675
hs1	68200000	68300000	0.5409
hs1	68300000	68400000	0.5520
hs1	68400000	68500000	0.5602
hs1	68500000	68600000	0.5585
hs1	68600000	68700000	0.5513
hs1	68700000	68800000	0.5147
hs1	68800000	68900000	0.5504
hs1	68900000	69000000	0.5283
hs1	69000000	69100000	0.5322
hs1	69100000	69200000	0.5442
hs1	69200000	69300000	0.5623
hs1	69300000	69400000	0.5394
hs1	69400000	69500000	0.5590
hs1	69500000	69600000	0.5263
hs1	69600000	69700000	0.5463
hs1	69700000	69800000	0.5475
hs1	69800000	69900000	0.5351
hs1	69900000	70000000	0.5230
hs1	70000000	70100000	0.5512
hs1	70100000	70200000	0.5548
hs1	70200000	70300000	0.6057
hs1	70300000	70400000	0.5702
hs1	70400000	70500000	0.5554
hs1	70500000	70600000	0.5616
hs1	70600000	70700000	0.5440
hs1	70700000	70800000	0.5504
hs1	70800000	70900000	0.5470
hs1	70900000	71000000	0.5626
hs1	71000000	71100000	0.5594
hs1	71100000	71200000	0.5221
hs1	71200000	71300000	0.5763
hs1	71300000	71400000	0.4776
hs1	71400000	71500000	0.5714
hs1	71500000	71600000	0.5172
hs1	71600000	71700000	0.5600
hs1	71700000	71800000	0.5461
hs1	71800000	71900000	0.5219
hs1	71900000	72000000	0.5397
hs1	72000000	72100000	0.5106
hs1	72100000	72200000	0.4112
hs1	72200000	72300000	0.5385
hs1	72300000	72400000	0.5395
hs1	72400000	72500000	0.5302
hs1	72500000	72600000	0.5552
hs1	72600000	72700000	0.5449
hs1	72700000	72800000	0.5517
hs1	72800000	72900000	0.5860
hs1	72900000	73000000	0.5511
hs1	73000000	73100000	0.5344
hs1	73100000	73200000	0.5395
hs1	73200000	73300000	0.5455
hs1	73300000	73400000	0.5451
hs1	73400000	73500000	0.5508
hs1	73500000	73600000	0.5413
hs1	73600000	73700000	0.5538
hs1	73700000	73800000	0.5422
hs1	73800000	73900000	0.5529
hs1	73900000	74000000	0.5389
hs1	74000000	74100000	0.5340
hs1	74100000	74200000	0.5699
hs1	74200000	74300000	0.5698
hs1	74300000	74400000	0.5448
hs1	74400000	74500000	0.5050
hs1	74500000	74600000	0.5473
hs1	74600000	74700000	0.5406
hs1	74700000	74800000	0.6629
hs1	74800000	74900000	0.5661
hs1	74900000	75000000	0.5506
hs1	75000000	75100000	0.5379
hs1	75100000	75200000	0.5238
hs1	75200000	75300000	0.5925
hs1	75300000	75400000	0.5690
hs1	75400000	75500000	0.5925
hs1	75500000	75600000	0.5668
hs1	75600000	75700000	0.5290
hs1	75700000	75800000	0.5343
hs1	75800000	75900000	0.5443
hs1	75900000	76000000	0.5485
hs1	76000000	76100000	0.5680
hs1	76100000	76200000	0.5363
hs1	76200000	76300000	0.6471
hs1	76300000	76400000	0.5908
hs1	76400000	76500000	0.5576
hs1	76500000	76600000	0.5428
hs1	76600000	76700000	0.5215
hs1	76700000	76800000	0.0000
hs1	76800000	76900000	0.7007
hs1	76900000	77000000	0.5495
hs1	77000000	77100000	0.5573
hs1	77100000	77200000	0.5615
hs1	77200000	77300000	0.5424
hs1	77300000	77400000	0.5603
hs1	77400000	77500000	0.5431
hs1	77500000	77600000	0.5512
hs1	77600000	77700000	0.5620
hs1	77700000	77800000	0.5665
hs1	77800000	77900000	0.5098
hs1	77900000	78000000	0.6028
